Product_ID;Suppliercode;Category;Category_Name;Quantity;Supplier_ID;Distance;Day_of_Costumer_Order;Week_name;Month_of_Costumer_Order;Month;Year;Day_DataDDT;Day_of_week_DataDDT;Month_DataDDT;Year_DataDDT;Supplier_Lead_Time;Total_Lead_Time,
5097;1629;F;Medicine;200;369;156,8446;28;Thursday;6;JUNE;2018;28;5;6;2018;0;1
5098;859;E;Economale ;200;153;329,8913;14;Thursday;6;JUNE;2018;29;6;6;2018;15;15
1902;1950;S;Sanitary;200;116;184,6951;20;Wednesday;6;JUNE;2018;27;4;6;2018;7;9
3321;2433;S;Sanitary;200;15;110,0216;22;Friday;6;JUNE;2018;26;3;6;2018;4;7
3248;5043;F;Medicine;200;290;450,081;28;Thursday;6;JUNE;2018;28;5;6;2018;0;1
5099;733;S;Sanitary;200;471;157,3553;27;Wednesday;6;JUNE;2018;27;4;6;2018;0;2
3048;4678;E;Economale ;200;176;332,7053;25;Monday;6;JUNE;2018;29;6;6;2018;4;7
2734;165;S;Sanitary;200;45;82,6092;1;Friday;6;JUNE;2018;25;2;6;2018;24;31
5100;2260;S;Sanitary;200;68;148,4001;21;Thursday;6;JUNE;2018;21;5;6;2018;0;11
5101;1558;F;Medicine;200;54;146,1687;21;Thursday;6;JUNE;2018;26;3;6;2018;5;11
5073;6325;S;Sanitary;200;191;148,0425;28;Thursday;6;JUNE;2018;29;6;6;2018;1;4
5102;2151;S;Sanitary;200;172;180,5063;21;Thursday;6;JUNE;2018;29;6;6;2018;8;11
5036;2649;S;Sanitary;200;148;451,9056;29;Friday;6;JUNE;2018;29;6;6;2018;0;4
3721;2649;S;Sanitary;200;148;451,9056;29;Friday;6;JUNE;2018;29;6;6;2018;0;4
2359;4653;E;Economale ;200;104;153,6908;25;Monday;6;JUNE;2018;28;5;6;2018;3;8
4954;4653;S;Sanitary;200;104;153,6908;19;Tuesday;6;JUNE;2018;27;4;6;2018;8;14
4076;240;E;Economale ;200;143;199,0774;15;Friday;6;JUNE;2018;28;5;6;2018;13;18
5103;240;E;Economale ;200;143;199,0774;15;Friday;6;JUNE;2018;28;5;6;2018;13;18
4516;240;E;Economale ;200;143;199,0774;22;Friday;6;JUNE;2018;28;5;6;2018;6;11
5104;240;E;Economale ;200;143;199,0774;15;Friday;6;JUNE;2018;28;5;6;2018;13;18
263;1535;X; Toxic;360;65;220,3941;13;Tuesday;11;NOVEMBER;2018;16;6;11;2018;3;7
649;1535;X; Toxic;156;65;220,3941;13;Tuesday;11;NOVEMBER;2018;16;6;11;2018;3;7
263;1535;X; Toxic;120;65;220,3941;13;Tuesday;11;NOVEMBER;2018;16;6;11;2018;3;7
3843;240;E;Economale ;200;143;199,0774;15;Friday;6;JUNE;2018;28;5;6;2018;13;18
4450;240;E;Economale ;200;143;199,0774;22;Friday;6;JUNE;2018;28;5;6;2018;6;11
32;62;W;Heavy items;300;16;215,3907;14;Wednesday;11;NOVEMBER;2018;19;2;11;2018;5;6
4720;240;E;Economale ;200;143;199,0774;22;Friday;6;JUNE;2018;28;5;6;2018;6;11
3254;240;E;Economale ;200;143;199,0774;22;Friday;6;JUNE;2018;28;5;6;2018;6;11
1996;1882;F;Medicine;200;23;232,8972;28;Thursday;6;JUNE;2018;29;6;6;2018;1;5
4361;3377;E;Economale ;200;428;252,9672;29;Friday;6;JUNE;2018;2;2;7;2018;3;4
4658;1374;S;Sanitary;200;224;55,563889;7;Thursday;6;JUNE;2018;29;6;6;2018;22;26
4550;859;E;Economale ;200;153;329,8913;2;Monday;7;JULY;2018;3;3;7;2018;1;1
5093;859;E;Economale ;200;153;329,8913;2;Monday;7;JULY;2018;3;3;7;2018;1;1
5084;859;E;Economale ;200;153;329,8913;22;Friday;6;JUNE;2018;3;3;7;2018;11;11
5105;1573;S;Sanitary;200;33;159,4121;27;Wednesday;6;JUNE;2018;30;7;6;2018;3;7
5106;323;S;Sanitary;200;131;186,1073;29;Friday;6;JUNE;2018;29;6;6;2018;0;5
3068;165;S;Sanitary;200;45;82,6092;12;Tuesday;6;JUNE;2018;2;2;7;2018;20;22
4569;4653;S;Sanitary;200;104;153,6908;11;Monday;6;JUNE;2018;29;6;6;2018;18;23
5107;3503;S;Sanitary;200;164;146,4073;19;Tuesday;6;JUNE;2018;27;4;6;2018;8;15
751;3503;S;Sanitary;200;164;146,4073;21;Thursday;6;JUNE;2018;27;4;6;2018;6;13
1758;129;S;Sanitary;200;82;65,6882;11;Monday;6;JUNE;2018;30;7;6;2018;19;24
707;1590;F;Medicine;200;258;147,501;2;Monday;7;JULY;2018;4;4;7;2018;2;4
5088;2081;S;Sanitary;200;222;63,7357;2;Monday;7;JULY;2018;4;4;7;2018;2;4
5108;859;E;Economale ;200;153;329,8913;15;Friday;6;JUNE;2018;6;6;7;2018;21;21
5109;859;E;Economale ;200;153;329,8913;14;Thursday;6;JUNE;2018;6;6;7;2018;22;22
3728;1102;D;Diagnostic;1024;51;150,3588;15;Thursday;11;NOVEMBER;2018;16;6;11;2018;1;5
760;1102;D;Diagnostic;2048;51;150,3588;15;Thursday;11;NOVEMBER;2018;16;6;11;2018;1;5
5110;1893;S;Sanitary;200;306;151,2328;29;Friday;6;JUNE;2018;5;5;7;2018;6;7
4931;662;S;Sanitary;200;144;199,3894;25;Monday;6;JUNE;2018;29;6;6;2018;4;14
2112;2786;S;Sanitary;200;25;184,1963;3;Tuesday;7;JULY;2018;6;6;7;2018;3;6
5111;2034;S;Sanitary;200;128;152,0667;3;Tuesday;7;JULY;2018;6;6;7;2018;3;6
5112;4550;D;Diagnostic;2000;472;154,9002;16;Friday;11;NOVEMBER;2018;19;2;11;2018;3;4
1319;6384;F;Medicine;200;99;67,6566;4;Wednesday;7;JULY;2018;4;4;7;2018;0;5
4444;5326;S;Sanitary;200;432;199,4616;5;Thursday;7;JULY;2018;6;6;7;2018;1;4
4856;5326;S;Sanitary;200;432;199,4616;5;Thursday;7;JULY;2018;6;6;7;2018;1;4
3330;2613;F;Medicine;200;120;163,1442;27;Wednesday;6;JUNE;2018;5;5;7;2018;8;13
4790;2506;E;Economale ;200;29;118,7469;5;Thursday;7;JULY;2018;6;6;7;2018;1;5
2985;2649;S;Sanitary;200;148;451,9056;5;Thursday;7;JULY;2018;6;6;7;2018;1;5
3943;164;S;Sanitary;200;332;146,5487;9;Monday;7;JULY;2018;9;2;7;2018;0;1
2719;165;S;Sanitary;200;45;82,6092;25;Monday;6;JUNE;2018;5;5;7;2018;10;15
5113;165;S;Sanitary;200;45;82,6092;25;Monday;6;JUNE;2018;5;5;7;2018;10;15
2478;4479;S;Sanitary;200;106;189,2152;5;Thursday;7;JULY;2018;10;3;7;2018;5;6
2158;4479;S;Sanitary;200;106;189,2152;5;Thursday;7;JULY;2018;10;3;7;2018;5;6
1749;4479;S;Sanitary;200;106;189,2152;5;Thursday;7;JULY;2018;9;2;7;2018;4;6
4040;2433;F;Medicine;200;15;110,0216;4;Wednesday;7;JULY;2018;6;6;7;2018;2;7
5114;4653;S;Sanitary;200;104;153,6908;19;Tuesday;6;JUNE;2018;5;5;7;2018;16;22
737;5651;S;Sanitary;200;190;147,7345;9;Monday;7;JULY;2018;10;3;7;2018;1;2
3385;2786;S;Sanitary;200;25;184,1963;9;Monday;7;JULY;2018;10;3;7;2018;1;2
5115;859;E;Economale ;200;153;329,8913;22;Friday;6;JUNE;2018;11;4;7;2018;19;19
3175;859;E;Economale ;200;153;329,8913;6;Friday;7;JULY;2018;11;4;7;2018;5;5
4966;1573;S;Sanitary;200;33;159,4121;4;Wednesday;7;JULY;2018;7;7;7;2018;3;8
2693;1573;S;Sanitary;200;33;159,4121;4;Wednesday;7;JULY;2018;7;7;7;2018;3;8
5116;1573;S;Sanitary;200;33;159,4121;6;Friday;7;JULY;2018;10;3;7;2018;4;6
5014;859;E;Economale ;200;153;329,8913;18;Monday;6;JUNE;2018;12;5;7;2018;24;24
3416;859;E;Economale ;200;153;329,8913;28;Thursday;6;JUNE;2018;12;5;7;2018;14;14
3259;859;E;Economale ;200;153;329,8913;28;Thursday;6;JUNE;2018;12;5;7;2018;14;14
4023;2260;S;Sanitary;200;68;148,4001;4;Wednesday;7;JULY;2018;5;5;7;2018;1;8
4998;165;S;Sanitary;200;45;82,6092;26;Tuesday;6;JUNE;2018;9;2;7;2018;13;16
3333;62;F;Medicine;200;16;215,3907;5;Thursday;7;JULY;2018;11;4;7;2018;6;7
3656;62;F;Medicine;200;16;215,3907;12;Tuesday;6;JUNE;2018;9;2;7;2018;27;30
1207;3076;S;Sanitary;200;53;115,2015;9;Monday;7;JULY;2018;12;5;7;2018;3;4
5117;1847;S;Sanitary;200;237;158,1094;11;Wednesday;7;JULY;2018;11;4;7;2018;0;2
4891;5546;S;Sanitary;200;439;454,3389;11;Wednesday;7;JULY;2018;12;5;7;2018;1;2
5118;730;S;Sanitary;200;322;171,4625;9;Monday;7;JULY;2018;12;5;7;2018;3;4
5073;6325;S;Sanitary;200;191;148,0425;11;Wednesday;7;JULY;2018;12;5;7;2018;1;2
2162;4315;F;Medicine;200;129;149,6818;11;Wednesday;7;JULY;2018;13;6;7;2018;2;5
2438;111;S;Sanitary;200;85;153,5827;5;Thursday;7;JULY;2018;13;6;7;2018;8;11
3436;4653;S;Sanitary;200;104;153,6908;9;Monday;7;JULY;2018;11;4;7;2018;2;7
5119;2080;E;Economale ;200;281;299,7175;9;Monday;7;JULY;2018;13;6;7;2018;4;7
2591;165;S;Sanitary;200;45;82,6092;12;Thursday;7;JULY;2018;13;6;7;2018;1;4
4694;129;S;Sanitary;200;82;65,6882;21;Thursday;6;JUNE;2018;13;6;7;2018;22;25
803;5039;F;Medicine;200;98;19,686806;28;Thursday;6;JUNE;2018;10;3;7;2018;12;18
3192;129;S;Sanitary;200;82;65,6882;3;Tuesday;7;JULY;2018;10;3;7;2018;7;14
321;129;S;Sanitary;200;82;65,6882;3;Tuesday;7;JULY;2018;10;3;7;2018;7;14
3005;1555;S;Sanitary;200;86;171,4935;3;Tuesday;7;JULY;2018;10;3;7;2018;7;14
124;2433;D;Diagnostic;360;15;110,0216;19;Monday;11;NOVEMBER;2018;19;2;11;2018;0;2
124;2433;D;Diagnostic;720;15;110,0216;19;Monday;11;NOVEMBER;2018;19;2;11;2018;0;2
4961;165;S;Sanitary;200;45;82,6092;4;Wednesday;7;JULY;2018;12;5;7;2018;8;13
5120;165;S;Sanitary;200;45;82,6092;12;Thursday;7;JULY;2018;16;2;7;2018;4;5
2301;2433;W;Heavy items;120;15;110,0216;5;Monday;11;NOVEMBER;2018;15;5;11;2018;10;16
82;2433;W;Heavy items;1176;15;110,0216;5;Monday;11;NOVEMBER;2018;15;5;11;2018;10;16
229;2433;W;Heavy items;160;15;110,0216;5;Monday;11;NOVEMBER;2018;15;5;11;2018;10;16
381;2433;W;Heavy items;200;15;110,0216;5;Monday;11;NOVEMBER;2018;15;5;11;2018;10;16
123;2433;W;Heavy items;800;15;110,0216;5;Monday;11;NOVEMBER;2018;15;5;11;2018;10;16
82;2433;W;Heavy items;2352;15;110,0216;5;Monday;11;NOVEMBER;2018;15;5;11;2018;10;16
123;2433;W;Heavy items;160;15;110,0216;5;Monday;11;NOVEMBER;2018;15;5;11;2018;10;16
82;2433;W;Heavy items;882;15;110,0216;5;Monday;11;NOVEMBER;2018;15;5;11;2018;10;16
82;2433;W;Heavy items;490;15;110,0216;5;Monday;11;NOVEMBER;2018;15;5;11;2018;10;16
4958;161;S;Sanitary;200;200;487,0148;11;Wednesday;7;JULY;2018;12;5;7;2018;1;6
4105;1629;F;Medicine;200;369;156,8446;13;Friday;7;JULY;2018;13;6;7;2018;0;4
5121;1901;F;Medicine;200;119;161,7736;12;Thursday;7;JULY;2018;12;5;7;2018;0;5
3485;5183;E;Economale ;200;88;168,2695;5;Thursday;7;JULY;2018;13;6;7;2018;8;13
4937;129;E;Economale ;200;82;65,6882;12;Thursday;7;JULY;2018;17;3;7;2018;5;6
4947;6387;E;Economale ;200;205;274,3098;9;Monday;7;JULY;2018;17;3;7;2018;8;9
2834;1851;F;Medicine;200;114;151,453;12;Thursday;7;JULY;2018;13;6;7;2018;1;6
3610;86;S;Sanitary;200;20;168,4279;16;Monday;7;JULY;2018;16;2;7;2018;0;2
5004;2649;S;Sanitary;200;148;451,9056;11;Wednesday;7;JULY;2018;17;3;7;2018;6;8
3713;62;F;Medicine;200;16;215,3907;3;Tuesday;7;JULY;2018;18;4;7;2018;15;16
5122;3955;F;Medicine;200;473;450,9409;17;Tuesday;7;JULY;2018;17;3;7;2018;0;2
4046;5176;F;Medicine;200;73;154,4932;17;Tuesday;7;JULY;2018;18;4;7;2018;1;2
1449;2649;S;Sanitary;200;148;451,9056;19;Thursday;7;JULY;2018;19;5;7;2018;0;1
3283;129;S;Sanitary;200;82;65,6882;16;Monday;7;JULY;2018;19;5;7;2018;3;4
4053;1740;F;Medicine;200;346;452,897;18;Wednesday;7;JULY;2018;18;4;7;2018;0;2
3387;2205;F;Medicine;200;18;154,4932;18;Wednesday;7;JULY;2018;19;5;7;2018;1;5
3250;5859;F;Medicine;200;361;156,8242;19;Thursday;7;JULY;2018;20;6;7;2018;1;4
3853;6079;D;Diagnostic;250;399;118,6398;20;Tuesday;11;NOVEMBER;2018;20;3;11;2018;0;1
5032;1600;V;Dialysis;500;12;69,808;19;Monday;11;NOVEMBER;2018;20;3;11;2018;1;2
5123;5833;S;Sanitary;200;342;164,0054;19;Thursday;7;JULY;2018;20;6;7;2018;1;4
6;3317;V;Dialysis;360;4;426,1771;20;Tuesday;11;NOVEMBER;2018;20;3;11;2018;0;1
6;3317;V;Dialysis;240;4;426,1771;20;Tuesday;11;NOVEMBER;2018;20;3;11;2018;0;1
48;3317;V;Dialysis;210;4;426,1771;20;Tuesday;11;NOVEMBER;2018;20;3;11;2018;0;1
4351;5039;F;Medicine;200;98;19,686806;18;Wednesday;7;JULY;2018;18;4;7;2018;0;5
4552;1915;F;Medicine;200;77;175,5744;18;Wednesday;7;JULY;2018;19;5;7;2018;1;5
5124;240;E;Economale ;200;143;199,0774;11;Wednesday;7;JULY;2018;19;5;7;2018;8;12
5125;240;E;Economale ;200;143;199,0774;11;Wednesday;7;JULY;2018;19;5;7;2018;8;12
2343;2083;D;Diagnostic;100;37;151,3527;16;Friday;11;NOVEMBER;2018;16;6;11;2018;0;5
1140;323;S;Sanitary;200;131;186,1073;19;Thursday;7;JULY;2018;19;5;7;2018;0;5
3395;323;S;Sanitary;200;131;186,1073;19;Thursday;7;JULY;2018;19;5;7;2018;0;5
3958;323;S;Sanitary;200;131;186,1073;19;Thursday;7;JULY;2018;19;5;7;2018;0;5
3720;3323;F;Medicine;200;87;155,2453;18;Wednesday;7;JULY;2018;18;4;7;2018;0;6
4013;1740;F;Medicine;200;346;452,897;19;Thursday;7;JULY;2018;19;5;7;2018;0;5
1054;5599;F;Medicine;200;295;218,4325;18;Wednesday;7;JULY;2018;20;6;7;2018;2;6
4479;1567;F;Medicine;200;159;148,1608;19;Thursday;7;JULY;2018;20;6;7;2018;1;5
5126;165;S;Sanitary;200;45;82,6092;20;Friday;7;JULY;2018;23;2;7;2018;3;5
3833;5169;F;Medicine;200;201;148,6968;18;Wednesday;7;JULY;2018;20;6;7;2018;2;7
1761;425;S;Sanitary;200;105;239,0244;20;Friday;7;JULY;2018;20;6;7;2018;0;6
3843;4997;E;Economale ;200;189;443,8278;20;Friday;7;JULY;2018;23;2;7;2018;3;6
4450;4997;E;Economale ;200;189;443,8278;11;Wednesday;7;JULY;2018;23;2;7;2018;12;15
4969;3503;S;Sanitary;200;164;146,4073;19;Thursday;7;JULY;2018;20;6;7;2018;1;7
3987;1623;S;Sanitary;200;186;150,3945;13;Friday;7;JULY;2018;25;4;7;2018;12;13
2739;5039;F;Medicine;200;98;19,686806;17;Tuesday;7;JULY;2018;23;2;7;2018;6;9
2639;2254;D;Diagnostic;192;165;82,199;15;Thursday;11;NOVEMBER;2018;19;2;11;2018;4;6
1213;530;S;Sanitary;200;236;336,8483;19;Thursday;7;JULY;2018;20;6;7;2018;1;7
3396;859;E;Economale ;200;153;329,8913;2;Monday;7;JULY;2018;27;6;7;2018;25;25
3259;859;E;Economale ;200;153;329,8913;2;Monday;7;JULY;2018;27;6;7;2018;25;25
3756;859;E;Economale ;200;153;329,8913;6;Friday;7;JULY;2018;27;6;7;2018;21;21
1401;4309;F;Medicine;200;235;0,888194;26;Thursday;7;JULY;2018;26;5;7;2018;0;1
2677;2227;F;Medicine;200;83;149,4652;19;Thursday;7;JULY;2018;23;2;7;2018;4;8
5127;4349;E;Economale ;200;125;155,4827;23;Monday;7;JULY;2018;25;4;7;2018;2;4
5128;4349;S;Sanitary;200;125;155,4827;23;Monday;7;JULY;2018;25;4;7;2018;2;4
944;6487;S;Sanitary;200;207;196,3359;10;Tuesday;7;JULY;2018;24;3;7;2018;14;17
1669;86;S;Sanitary;200;20;168,4279;23;Monday;7;JULY;2018;25;4;7;2018;2;4
3192;129;S;Sanitary;200;82;65,6882;19;Thursday;7;JULY;2018;25;4;7;2018;6;11
1334;129;S;Sanitary;200;82;65,6882;19;Thursday;7;JULY;2018;25;4;7;2018;6;11
2113;662;S;Sanitary;200;144;199,3894;3;Tuesday;7;JULY;2018;26;5;7;2018;23;27
4512;2205;F;Medicine;200;18;154,4932;26;Thursday;7;JULY;2018;26;5;7;2018;0;4
437;2205;F;Medicine;200;18;154,4932;24;Tuesday;7;JULY;2018;25;4;7;2018;1;6
2478;4479;S;Sanitary;200;106;189,2152;23;Monday;7;JULY;2018;25;4;7;2018;2;7
5129;859;E;Economale ;200;153;329,8913;13;Friday;7;JULY;2018;30;2;7;2018;17;17
2014;4309;F;Medicine;200;235;0,888194;30;Monday;7;JULY;2018;30;2;7;2018;0;1
5130;5651;S;Sanitary;200;190;147,7345;23;Monday;7;JULY;2018;24;3;7;2018;1;8
2364;5651;S;Sanitary;200;190;147,7345;23;Monday;7;JULY;2018;24;3;7;2018;1;8
1726;1915;F;Medicine;200;77;175,5744;20;Friday;7;JULY;2018;30;2;7;2018;10;11
2774;86;S;Sanitary;200;20;168,4279;23;Monday;7;JULY;2018;24;3;7;2018;1;8
1879;5037;A;Antiblastic/tumoral;525;157;114,269;19;Monday;11;NOVEMBER;2018;20;3;11;2018;1;2
5122;3955;F;Medicine;200;473;450,9409;24;Tuesday;7;JULY;2018;26;5;7;2018;2;7
751;3503;S;Sanitary;200;164;146,4073;20;Friday;7;JULY;2018;26;5;7;2018;6;12
787;3503;S;Sanitary;200;164;146,4073;9;Monday;7;JULY;2018;25;4;7;2018;16;23
3647;1535;F;Medicine;200;65;220,3941;23;Monday;7;JULY;2018;25;4;7;2018;2;9
5050;3628;S;Sanitary;200;196;359,6121;3;Tuesday;7;JULY;2018;27;6;7;2018;24;29
2693;1573;S;Sanitary;200;33;159,4121;20;Friday;7;JULY;2018;31;3;7;2018;11;13
2464;6384;F;Medicine;200;99;67,6566;11;Wednesday;7;JULY;2018;30;2;7;2018;19;22
1707;5417;F;Medicine;200;101;480,7176;19;Thursday;7;JULY;2018;31;3;7;2018;12;14
5131;1693;E;Economale ;200;50;190,0798;25;Wednesday;7;JULY;2018;31;3;7;2018;6;9
5132;1693;E;Economale ;200;50;190,0798;25;Wednesday;7;JULY;2018;31;3;7;2018;6;9
4034;65;F;Medicine;200;135;163,1438;30;Monday;7;JULY;2018;31;3;7;2018;1;4
5025;4997;E;Economale ;200;189;443,8278;20;Friday;7;JULY;2018;31;3;7;2018;11;14
5133;1555;S;Sanitary;200;86;171,4935;27;Friday;7;JULY;2018;2;5;8;2018;6;7
143;1693;D;Diagnostic;1000;50;190,0798;15;Thursday;11;NOVEMBER;2018;19;2;11;2018;4;6
143;1693;D;Diagnostic;500;50;190,0798;15;Thursday;11;NOVEMBER;2018;19;2;11;2018;4;6
3053;323;S;Sanitary;200;131;186,1073;1;Wednesday;8;AUGUST;2018;1;4;8;2018;0;2
3068;165;S;Sanitary;200;45;82,6092;19;Thursday;7;JULY;2018;1;4;8;2018;13;18
2904;165;S;Sanitary;200;45;82,6092;20;Friday;7;JULY;2018;1;4;8;2018;12;17
193;3768;D;Diagnostic;2400;60;415,704;15;Thursday;11;NOVEMBER;2018;16;6;11;2018;1;6
1198;129;S;Sanitary;200;82;65,6882;30;Monday;7;JULY;2018;3;6;8;2018;4;7
3113;3006;F;Medicine;200;9;155,6913;30;Monday;7;JULY;2018;30;2;7;2018;0;7
2420;5039;F;Medicine;200;98;19,686806;19;Thursday;7;JULY;2018;31;3;7;2018;12;18
2487;2015;F;Medicine;200;11;149,3641;31;Tuesday;7;JULY;2018;1;4;8;2018;1;6
5134;1567;F;Medicine;200;159;148,1608;31;Tuesday;7;JULY;2018;1;4;8;2018;1;6
917;161;S;Sanitary;200;200;487,0148;20;Friday;7;JULY;2018;30;2;7;2018;10;18
4022;2260;S;Sanitary;200;68;148,4001;6;Monday;8;AUGUST;2018;6;2;8;2018;0;1
5135;2054;S;Sanitary;200;179;266,3955;30;Monday;7;JULY;2018;2;5;8;2018;3;8
5136;859;E;Economale ;200;153;329,8913;13;Friday;7;JULY;2018;8;4;8;2018;26;26
3259;859;E;Economale ;200;153;329,8913;16;Monday;7;JULY;2018;8;4;8;2018;23;23
3179;859;E;Economale ;200;153;329,8913;16;Monday;7;JULY;2018;8;4;8;2018;23;23
3396;859;E;Economale ;200;153;329,8913;20;Friday;7;JULY;2018;8;4;8;2018;19;19
4530;859;E;Economale ;200;153;329,8913;20;Friday;7;JULY;2018;8;4;8;2018;19;19
3533;859;E;Economale ;200;153;329,8913;27;Friday;7;JULY;2018;8;4;8;2018;12;12
4444;5326;S;Sanitary;200;432;199,4616;2;Thursday;8;AUGUST;2018;7;3;8;2018;5;6
1648;111;S;Sanitary;200;85;153,5827;1;Wednesday;8;AUGUST;2018;2;5;8;2018;1;7
5137;1558;F;Medicine;200;54;146,1687;24;Tuesday;7;JULY;2018;3;6;8;2018;10;16
3369;5039;F;Medicine;200;98;19,686806;3;Friday;8;AUGUST;2018;3;6;8;2018;0;6
2502;3323;F;Medicine;200;87;155,2453;7;Tuesday;8;AUGUST;2018;7;3;8;2018;0;2
5138;4550;D;Diagnostic;4795;472;154,9002;16;Friday;11;NOVEMBER;2018;19;2;11;2018;3;6
5139;4550;D;Diagnostic;576;472;154,9002;16;Friday;11;NOVEMBER;2018;19;2;11;2018;3;6
5140;4550;D;Diagnostic;190;472;154,9002;16;Friday;11;NOVEMBER;2018;19;2;11;2018;3;6
5139;4550;D;Diagnostic;188;472;154,9002;16;Friday;11;NOVEMBER;2018;19;2;11;2018;3;6
1710;1920;F;Medicine;200;123;175,0988;2;Thursday;8;AUGUST;2018;3;6;8;2018;1;7
3943;164;S;Sanitary;200;332;146,5487;9;Thursday;8;AUGUST;2018;9;5;8;2018;0;1
4037;165;S;Sanitary;200;45;82,6092;27;Friday;7;JULY;2018;7;3;8;2018;11;14
5141;1657;E;Economale ;200;108;263,1912;3;Friday;8;AUGUST;2018;10;6;8;2018;7;7
3156;165;S;Sanitary;200;45;82,6092;24;Tuesday;7;JULY;2018;6;2;8;2018;13;17
5013;5846;E;Economale ;200;166;161,3352;9;Thursday;8;AUGUST;2018;9;5;8;2018;0;4
3217;4479;S;Sanitary;200;106;189,2152;8;Wednesday;8;AUGUST;2018;10;6;8;2018;2;5
5010;859;E;Economale ;200;153;329,8913;16;Monday;7;JULY;2018;14;3;8;2018;29;29
5142;859;E;Economale ;200;153;329,8913;27;Friday;7;JULY;2018;14;3;8;2018;18;18
5084;859;E;Economale ;200;153;329,8913;27;Friday;7;JULY;2018;14;3;8;2018;18;18
3585;859;E;Economale ;200;153;329,8913;27;Friday;7;JULY;2018;14;3;8;2018;18;18
2703;6418;S;Sanitary;200;330;77,2738;7;Tuesday;8;AUGUST;2018;10;6;8;2018;3;7
3454;164;S;Sanitary;200;332;146,5487;8;Wednesday;8;AUGUST;2018;8;4;8;2018;0;8
1209;4309;F;Medicine;200;235;0,888194;14;Tuesday;8;AUGUST;2018;14;3;8;2018;0;2
406;129;S;Sanitary;200;82;65,6882;8;Wednesday;8;AUGUST;2018;10;6;8;2018;2;9
3713;62;F;Medicine;200;16;215,3907;7;Tuesday;8;AUGUST;2018;9;5;8;2018;2;14
4930;86;S;Sanitary;200;20;168,4279;20;Monday;8;AUGUST;2018;20;2;8;2018;0;1
1449;2649;S;Sanitary;200;148;451,9056;20;Monday;8;AUGUST;2018;21;3;8;2018;1;2
4040;2433;F;Medicine;200;15;110,0216;10;Friday;8;AUGUST;2018;21;3;8;2018;11;12
5143;4349;S;Sanitary;200;125;155,4827;7;Tuesday;8;AUGUST;2018;21;3;8;2018;14;15
1209;1915;F;Medicine;200;77;175,5744;10;Friday;8;AUGUST;2018;13;2;8;2018;3;12
3388;4653;S;Sanitary;200;104;153,6908;3;Friday;8;AUGUST;2018;10;6;8;2018;7;19
5144;4653;S;Sanitary;200;104;153,6908;23;Monday;7;JULY;2018;17;6;8;2018;25;30
2359;4653;E;Economale ;200;104;153,6908;30;Monday;7;JULY;2018;3;6;8;2018;4;23
2005;165;S;Sanitary;200;45;82,6092;17;Friday;8;AUGUST;2018;21;3;8;2018;4;5
4998;165;S;Sanitary;200;45;82,6092;16;Thursday;8;AUGUST;2018;21;3;8;2018;5;6
5145;4349;S;Sanitary;200;125;155,4827;14;Tuesday;8;AUGUST;2018;22;4;8;2018;8;9
5128;4349;S;Sanitary;200;125;155,4827;14;Tuesday;8;AUGUST;2018;22;4;8;2018;8;9
5050;3628;S;Sanitary;200;196;359,6121;8;Wednesday;8;AUGUST;2018;21;3;8;2018;13;15
951;6787;D;Diagnostic;1200;323;161,1056;8;Thursday;11;NOVEMBER;2018;13;3;11;2018;5;14
950;6787;D;Diagnostic;4000;323;161,1056;8;Thursday;11;NOVEMBER;2018;13;3;11;2018;5;14
950;6787;D;Diagnostic;6000;323;161,1056;8;Thursday;11;NOVEMBER;2018;13;3;11;2018;5;14
950;6787;D;Diagnostic;1000;323;161,1056;8;Thursday;11;NOVEMBER;2018;13;3;11;2018;5;14
950;6787;D;Diagnostic;5000;323;161,1056;8;Thursday;11;NOVEMBER;2018;13;3;11;2018;5;14
45;6787;D;Diagnostic;6000;323;161,1056;8;Thursday;11;NOVEMBER;2018;13;3;11;2018;5;14
276;6787;D;Diagnostic;4800;323;161,1056;8;Thursday;11;NOVEMBER;2018;13;3;11;2018;5;14
196;6787;D;Diagnostic;1200;323;161,1056;8;Thursday;11;NOVEMBER;2018;13;3;11;2018;5;14
2077;6787;D;Diagnostic;6000;323;161,1056;8;Thursday;11;NOVEMBER;2018;13;3;11;2018;5;14
746;6787;D;Diagnostic;1200;323;161,1056;13;Tuesday;11;NOVEMBER;2018;13;3;11;2018;0;9
210;6787;D;Diagnostic;7200;323;161,1056;13;Tuesday;11;NOVEMBER;2018;13;3;11;2018;0;9
735;6787;D;Diagnostic;1200;323;161,1056;24;Wednesday;10;OCTOBER;2018;13;3;11;2018;20;29
4542;4349;S;Sanitary;200;125;155,4827;8;Wednesday;8;AUGUST;2018;22;4;8;2018;14;15
4025;2452;S;Sanitary;200;412;151,6465;17;Friday;8;AUGUST;2018;21;3;8;2018;4;6
5146;2254;E;Economale ;200;165;82,199;6;Monday;8;AUGUST;2018;21;3;8;2018;15;17
10;3150;V;Dialysis;100;5;59,576;20;Tuesday;11;NOVEMBER;2018;21;4;11;2018;1;2
235;3150;V;Dialysis;120;5;59,576;20;Tuesday;11;NOVEMBER;2018;21;4;11;2018;1;2
653;3150;V;Dialysis;240;5;59,576;20;Tuesday;11;NOVEMBER;2018;21;4;11;2018;1;2
248;4491;X; Toxic;600;28;140,8797;21;Wednesday;11;NOVEMBER;2018;21;4;11;2018;0;1
